,user_name,text,track_id,tweet_id,time,anger,fear,joy,sadness,analytical,confident,tentative
34,kwangyajail,did y'all pay your respects to her today?  ,69xdFGM7SJkbDf77s0gJEl,1.50E+18,2022-02-22 15:44:18+00:00,,,,,,,
35,kwangyajail,i love how annoying her voice is  ,1Jp3egueDGwbrgylNPws6F,1.50E+18,2022-02-22 15:04:23+00:00,0.176739333,0,0,0,0.327492,0.333248,0
36,kwangyajail,i miss cunty female duos ,0x4GHzCjY5MGQ960CHnVHz,1.50E+18,2022-02-22 14:39:27+00:00,0,0,0,0.279908667,0,0.299442333,0.315407333
37,kwangyajail,only the queers that get it GET IT ,5n8SuNZuDaElJQMt0ySzCf,1.50E+18,2022-02-22 13:34:32+00:00,0,0,0,0,0.4604275,0.477792,0
38,kwangyajail,dem jointz can never do music wrong ,3ucx0k0IosRjrsmQc34zUW,1.50E+18,2022-02-22 09:09:41+00:00,0,0,0,0.569909,0,0.751512,0
39,kwangyajail,this should've been the tt  ,3ucx0k0IosRjrsmQc34zUW,1.50E+18,2022-02-22 09:06:39+00:00,0,0,0,0,0.838593,0,0.681699
40,kwangyajail,stream red velvet's most underrated bside ,7sEwz6PjhQ1bbSSWb6IBid,1.50E+18,2022-02-21 18:10:52+00:00,0,0,0.3467215,0,0,0,0.37576
41,kwangyajail,yes i enjoy edm done right. im such a basic bitch  ,26YSv4NFDACPUKGX5Aj079,1.50E+18,2022-02-21 17:51:24+00:00,0.272032333,0,0.214609333,0.218729333,0.294094667,0,0.274077
42,kwangyajail,"""game changing"" said beethoven  tchaikovsky called it ""avant-garde"" hot people get hotter listening to it ",5hHlmrSV6d9LFMsDA1lamE,1.50E+18,2022-02-21 17:29:14+00:00,0,0,0.252714,0.260569667,0.177538667,0,0
43,kwangyajail,need bp to cb with a serve like this ,1fMXWEkJpIH483OrKn1zFV,1.50E+18,2022-02-21 17:15:06+00:00,0,0,0,0,0,0,0.5538
44,kwangyajail,real music  ,3nEM52dSdKzlWSo2ED7ztS,1.50E+18,2022-02-21 17:10:30+00:00,0,0,0.474713667,0,0,0.560744,0.205117333
45,kwangyajail,i love the way she slays any music genre ,0rFcav2bUNH6NC9576Viiu,1.50E+18,2022-02-21 16:49:42+00:00,0,0,0.880836,0,0,0,0.856622
46,kwangyajail,its a slay for me ,4v8jmsVox8VwU5js3JHOJZ,1.50E+18,2022-02-21 16:39:14+00:00,0.931034,0,0,0,0.687768,0,0
47,kwangyajail,i love me some white girl music ,6YZwJSMNL7hB4ItxZtn7jx,1.49E+18,2022-02-17 11:40:39+00:00,0,0,0.887074,0,0,0,0.91961
48,kwangyajail,the production of this song is reminiscent of lady gaga's old days. its so fun ,4RNqQdwEk03s14HLRXJ9aD,1.49E+18,2022-02-17 11:38:27+00:00,0,0,0.692087,0,0.3101395,0,0
49,kwangyajail,the best song from evermore!!! tolerate it and gold rush has finally been ended ,3zwMVvkBe2qIKDObWgXw4N,1.49E+18,2022-02-17 11:33:20+00:00,0,0,0.891057,0,0,0,0
50,kwangyajail,listening to her best vault track ,4uuEGH5SVuzkkSFjo2DEiY,1.49E+18,2022-02-17 11:29:50+00:00,0,0,0.3183045,0,0.2946475,0,0
51,kwangyajail,call me obsessive ,58KQLq37gfdi4IEnhk8lqo,1.49E+18,2022-02-16 13:38:32+00:00,0,0,0,0.251222,0.441142,0.40013,0.495878
52,kwangyajail,lily oh lily ,2Sz8b5XVfBdzjTfBTSmL8N,1.49E+18,2022-02-16 10:19:22+00:00,,,,,,,
53,kwangyajail,its a song ,1dKe9VEGUSNfzn5MDvm6SJ,1.49E+18,2022-02-16 07:53:20+00:00,0.465517,0,0.4402175,0.4583335,0,0,0
54,kwangyajail,the best song from hotpink ,5xIDCYGTyLaDkiaaulVPcJ,1.49E+18,2022-02-16 06:04:24+00:00,0,0,0.87552,0,0,0,0
55,kwangyajail,"such great music, #real ",6xZ4Q2k2ompmDppyeESIY8,1.49E+18,2022-02-16 06:01:50+00:00,0,0,0.915925,0,0,0.898327,0
56,kwangyajail,society needs a new 21 pilots album im so serious ,3MLtopC0uho28PxZN7Zecy,1.49E+18,2022-02-16 05:58:28+00:00,0.232881333,0,0.283783667,0,0,0.206150333,0
57,kwangyajail,y'all odette just astral projected in my room and ballet danced on the smooth bathroom floor!!!  ,3rPOIcBJJHs8kVaC1c5aPi,1.49E+18,2022-02-15 11:52:58+00:00,0,0,0,0,0,0,0.615352
58,kwangyajail,i love miss cheryl ,1YPJ4wKWLIsAZ6kjkat1zu,1.49E+18,2022-02-15 11:43:15+00:00,0,0,0,0.612168,0,0,0
59,kwangyajail,oh wow sammy snapped with this one ,66ZD4DFAmJe3Y9jv2NXqgI,1.49E+18,2022-02-15 11:29:09+00:00,0.294495667,0,0.242105,0,0,0,0.306536667
60,kwangyajail,edm done right ,6BKeNWeUqxmvQ09Gxd3ZGX,1.49E+18,2022-02-15 05:23:28+00:00,0,0.465517,0,0.4583335,0,0,0.4111155
61,kwangyajail,keep aside your hatred for miss kkkmila and this song will heal your soul im not even kidding ,7IL3UOlcJ6nmcCMwpnlfcA,1.49E+18,2022-02-15 05:01:35+00:00,0,0,0,0.823392,0,0,0.5538
62,kwangyajail,we all bopped ,3gzIK2dGSVvPBiohsTwEWZ,1.49E+18,2022-02-15 04:54:04+00:00,0,0,0,0,0,0.989586,0
63,kwangyajail,he wrote this about taeyong its true ,2jdhlW147vLcDNDColQyBu,1.49E+18,2022-02-15 04:49:26+00:00,0,0,0.681564,0,0,0,0
